orderdate,status,customername,country,quantityordered,priceeach,productline,productname
2006-10-19,Shipped,"La Corne D'abondance, Co.",France,48,212.69,Ships,The Mayflower
2006-10-04,Shipped,Bennett Group,Bermuda,27,136.61,Vintage Cars,Pay Model
2006-10-04,Shipped,Bennett Group,Bermuda,40,59.00,Classic Cars,1952 Citroen-15CV
2006-10-03,Shipped,"Casey, Blackburn and Davis",United Arab Emirates,23,56.70,Vintage Cars,Movie Edition
2006-10-03,Shipped,"Casey, Blackburn and Davis",United Arab Emirates,29,159.22,Classic Cars,1949 Jaguar XK 120
2006-10-03,Shipped,"Casey, Blackburn and Davis",United Arab Emirates,44,213.88,Classic Cars,Air Replica
2006-11-19,Shipped,Burgess PLC,Nepal,10,196.57,Ships,Light Series
2006-11-19,Shipped,Burgess PLC,Nepal,36,242.34,Motorcycles,1997 BMW R 1100 S
2006-11-19,Shipped,Burgess PLC,Nepal,38,114.02,Motorcycles,Want Edition
2006-11-19,Shipped,Burgess PLC,Nepal,32,102.76,Classic Cars,Prove Series
2006-11-14,Shipped,Mini Caravy,France,14,25.74,Classic Cars,1999 Indy 500 Monte Carlo SS
2006-11-14,Shipped,Mini Caravy,France,13,185.53,Classic Cars,Call Replica
2006-11-14,Shipped,Mini Caravy,France,44,100.72,Planes,Represent Model
2006-11-14,Shipped,Mini Caravy,France,12,44.66,Trains,1950's Chicago Surface Lines Streetcar
2006-11-12,Shipped,Auto Canal+ Petit,France,25,105.64,Classic Cars,1956 Porsche 356A Coupe
2006-11-23,Shipped,Gill-Jenkins,Albania,46,124.49,Planes,Book Edition
2006-11-23,Shipped,Gill-Jenkins,Albania,27,123.28,Classic Cars,1958 Chevy Corvette Limited Edition
2006-11-03,Shipped,Simmons PLC,United States of America,26,154.28,Classic Cars,1985 Toyota Supra
2006-12-04,Shipped,Toys4GrownUps.com,USA,47,180.37,Motorcycles,Attention Model
2006-12-04,Shipped,Toys4GrownUps.com,USA,28,141.22,Trucks and Buses,1940 Ford Pickup Truck
2006-12-19,Shipped,"Parker, Sherman and Pierce",Malawi,15,186.37,Ships,Land Series
2006-12-19,Shipped,"Parker, Sherman and Pierce",Malawi,31,38.36,Trains,1962 City of Detroit Streetcar
2006-12-19,Shipped,"Parker, Sherman and Pierce",Malawi,15,187.47,Trucks and Buses,Girl Edition
2006-12-19,Shipped,"Parker, Sherman and Pierce",Malawi,23,223.15,Classic Cars,1976 Ford Gran Torino
2006-12-16,Shipped,"Macias, Rodriguez and Johnson",Macao,33,140.96,Classic Cars,1968 Ford Mustang
2006-12-16,Shipped,"Macias, Rodriguez and Johnson",Macao,29,238.19,Classic Cars,1969 Corvair Monza
2006-12-19,Shipped,Gomez-Price,Switzerland,30,232.29,Classic Cars,1999 Indy 500 Monte Carlo SS
2006-12-19,Shipped,Gomez-Price,Switzerland,34,113.56,Vintage Cars,Project Series
2006-12-19,Shipped,Gomez-Price,Switzerland,15,193.93,Classic Cars,1995 Honda Civic
2006-12-19,Shipped,Gomez-Price,Switzerland,11,55.61,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster
2006-12-05,Shipped,"Bavarian Collectables Imports, Co.",Germany,11,201.41,Trucks and Buses,Dream Replica
2006-12-05,Shipped,"Bavarian Collectables Imports, Co.",Germany,21,140.19,Vintage Cars,Woman Replica
2006-12-05,Shipped,"Bavarian Collectables Imports, Co.",Germany,35,57.00,Motorcycles,Walk Replica
2006-12-05,Shipped,"Bavarian Collectables Imports, Co.",Germany,32,82.81,Trucks and Buses,Girl Edition
2006-12-13,Shipped,Torres-Elliott,Guatemala,27,95.14,Classic Cars,1993 Mazda RX-7
2006-12-13,Shipped,Torres-Elliott,Guatemala,45,132.35,Ships,Develop Model
2006-12-13,Shipped,Torres-Elliott,Guatemala,31,97.81,Vintage Cars,Fine Series
2006-12-06,Shipped,Horn Group,Pitcairn Islands,12,184.48,Ships,Ever Edition
2006-12-06,Shipped,Horn Group,Pitcairn Islands,22,99.34,Planes,Pull Series
2006-12-22,Shipped,Cambridge Collectables Co.,USA,34,98.62,Planes,Behavior Series
2006-12-22,Shipped,Cambridge Collectables Co.,USA,31,60.83,Motorcycles,Attention Model
2006-12-22,Shipped,Cambridge Collectables Co.,USA,29,146.85,Classic Cars,Just Series
2007-01-06,Shipped,"Vida Sport, Ltd",Switzerland,49,68.66,Classic Cars,1992 Ferrari 360 Spider red
2007-01-06,Shipped,"Vida Sport, Ltd",Switzerland,13,79.18,Ships,Market Series
2007-01-06,Shipped,"Vida Sport, Ltd",Switzerland,20,210.78,Classic Cars,Candidate Edition
2007-01-12,Shipped,Technics Stores Inc.,USA,21,70.75,Classic Cars,What Series
2007-01-12,Shipped,Technics Stores Inc.,USA,41,194.58,Classic Cars,1970 Chevy Chevelle SS 454
2007-01-12,Shipped,Technics Stores Inc.,USA,31,193.68,Planes,Side Model
2007-01-03,Shipped,"Wood, Clark and Reeves",Syrian Arab Republic,19,64.02,Vintage Cars,1941 Chevrolet Special Deluxe Cabriolet
2007-01-03,Shipped,"Wood, Clark and Reeves",Syrian Arab Republic,15,43.51,Ships,Ever Edition
2007-01-03,Shipped,"Wood, Clark and Reeves",Syrian Arab Republic,47,134.15,Vintage Cars,1913 Ford Model T Speedster
2007-01-03,Shipped,"Wood, Clark and Reeves",Syrian Arab Republic,31,70.26,Classic Cars,2001 Ferrari Enzo
2007-01-12,Shipped,Stuttgart Collectable Exchange,Germany,36,155.79,Trucks and Buses,Business Model
2007-01-12,Shipped,Stuttgart Collectable Exchange,Germany,46,138.46,Planes,American Airlines: B767-300
2007-01-12,Shipped,Stuttgart Collectable Exchange,Germany,40,202.57,Ships,Garden Series
2007-01-12,Shipped,Stuttgart Collectable Exchange,Germany,48,41.99,Classic Cars,1969 Ford Falcon
2007-01-11,Shipped,"Gonzalez, Thomas and White",Cape Verde,10,219.53,Ships,HMS Bounty
2007-01-11,Shipped,"Gonzalez, Thomas and White",Cape Verde,30,123.49,Classic Cars,2001 Ferrari Enzo
2007-01-19,Shipped,"Moran, Mayer and Decker",Saint Helena,12,230.05,Motorcycles,Like Series
2007-01-19,Shipped,"Moran, Mayer and Decker",Saint Helena,32,119.60,Classic Cars,Claim Replica
2007-01-19,Shipped,"Moran, Mayer and Decker",Saint Helena,12,203.04,Vintage Cars,1903 Ford Model A
2007-01-19,Shipped,"Moran, Mayer and Decker",Saint Helena,49,34.72,Trucks and Buses,1940s Ford truck
2007-01-15,Shipped,Mini Gifts Distributors Ltd.,USA,20,64.01,Planes,Act Edition
2007-01-22,Shipped,Precious Collectables,Switzerland,27,62.97,Classic Cars,Adult Edition
2007-01-22,Shipped,Precious Collectables,Switzerland,24,195.38,Motorcycles,1997 BMW R 1100 S
2007-01-21,Shipped,Coleman-Stanley,Vanuatu,15,240.96,Planes,Book Edition
2007-01-14,Shipped,"Smith, Chavez and Robinson",Morocco,33,149.16,Classic Cars,Safe Edition
2007-01-14,Shipped,"Smith, Chavez and Robinson",Morocco,24,131.45,Vintage Cars,Cost Edition
2007-02-28,Shipped,King LLC,New Caledonia,34,213.82,Vintage Cars,1936 Mercedes Benz 500k Roadster
2007-02-28,Shipped,King LLC,New Caledonia,23,134.54,Planes,Interesting Edition
2007-02-28,Shipped,King LLC,New Caledonia,44,102.47,Motorcycles,1982 Ducati 900 Monster
2007-02-04,Shipped,Torres-Elliott,Guatemala,18,115.04,Vintage Cars,1936 Chrysler Airflow
2007-02-04,Shipped,Torres-Elliott,Guatemala,30,108.52,Classic Cars,Adult Edition
2007-02-04,Shipped,Torres-Elliott,Guatemala,35,62.97,Vintage Cars,Culture Edition
2007-02-13,Shipped,Danish Wholesale Imports,Denmark,45,215.06,Classic Cars,Candidate Edition
2007-02-07,Shipped,Marta's Replicas Co.,USA,17,162.28,Ships,Must Replica
2007-02-07,Shipped,Marta's Replicas Co.,USA,34,65.47,Vintage Cars,1932 Model A Ford J-Coupe
2007-02-07,Shipped,Marta's Replicas Co.,USA,50,201.91,Planes,1928 British Royal Navy Airplane
2007-02-07,Shipped,Marta's Replicas Co.,USA,13,28.39,Planes,Behavior Series
2007-02-06,Shipped,Contreras LLC,Nauru,13,28.99,Ships,World Model
2007-02-14,Shipped,Der Hund Imports,Germany,13,115.85,Vintage Cars,Know Replica
2007-02-14,Shipped,Der Hund Imports,Germany,50,176.21,Classic Cars,1992 Porsche Cayenne Turbo Silver
2007-02-14,Shipped,Der Hund Imports,Germany,21,69.86,Ships,Cut Edition
2007-02-07,Shipped,Suominen Souveniers,Finland,25,125.78,Ships,Pont Yacht
2007-02-07,Shipped,Suominen Souveniers,Finland,11,238.42,Vintage Cars,Become Model
2007-02-07,Shipped,Suominen Souveniers,Finland,18,134.02,Motorcycles,Sometimes Replica
2007-02-07,Shipped,Suominen Souveniers,Finland,27,175.72,Vintage Cars,Fine Series
2007-02-19,Shipped,"Hansen, Arias and Myers",Belize,28,239.69,Classic Cars,North Series
2007-02-19,Shipped,"Hansen, Arias and Myers",Belize,46,45.64,Vintage Cars,Cost Edition
2007-02-19,Shipped,"Hansen, Arias and Myers",Belize,12,113.28,Classic Cars,Call Replica
2007-02-24,Shipped,Motor Mint Distributors Inc.,USA,18,172.51,Classic Cars,Pay Series
2007-02-24,Shipped,Motor Mint Distributors Inc.,USA,49,235.29,Classic Cars,Safe Edition
2007-02-24,Shipped,Motor Mint Distributors Inc.,USA,24,151.05,Ships,The USS Constitution Ship
2007-02-24,Shipped,Motor Mint Distributors Inc.,USA,23,171.89,Ships,Market Series
2007-02-18,Shipped,Glover-Richardson,Libyan Arab Jamahiriya,35,63.30,Ships,The Queen Mary
2007-02-18,Shipped,Glover-Richardson,Libyan Arab Jamahiriya,27,164.90,Vintage Cars,1940 Ford Delivery Sedan
2007-02-18,Shipped,Glover-Richardson,Libyan Arab Jamahiriya,43,95.61,Classic Cars,1966 Shelby Cobra 427 S/C
2007-02-18,Shipped,Glover-Richardson,Libyan Arab Jamahiriya,12,46.07,Ships,The USS Constitution Ship
2007-02-23,Shipped,Campbell-Taylor,Nigeria,18,176.09,Trucks and Buses,Assume Edition
2007-02-23,Shipped,Campbell-Taylor,Nigeria,30,185.94,Vintage Cars,City Series
2007-02-28,Shipped,"SAR Distributors, Co",South Africa,34,123.32,Classic Cars,1966 Shelby Cobra 427 S/C
2007-02-28,Shipped,"SAR Distributors, Co",South Africa,37,28.63,Planes,Gun Series
2007-02-28,Shipped,"SAR Distributors, Co",South Africa,22,62.67,Vintage Cars,Know Replica
2007-02-28,Shipped,"SAR Distributors, Co",South Africa,20,238.43,Trucks and Buses,Season Series
2007-02-06,Shipped,Richard Ltd,Belgium,11,119.00,Vintage Cars,Short Model
2007-02-06,Shipped,Richard Ltd,Belgium,14,149.55,Vintage Cars,1934 Ford V8 Coupe
2007-02-06,Shipped,Richard Ltd,Belgium,24,191.87,Vintage Cars,Only Replica
2007-02-06,Shipped,Richard Ltd,Belgium,11,47.46,Vintage Cars,Board Series
2007-02-07,Shipped,Barton-Gomez,Mali,15,47.49,Classic Cars,Claim Replica
2007-02-07,Shipped,Barton-Gomez,Mali,22,124.11,Classic Cars,1992 Porsche Cayenne Turbo Silver
2007-02-07,Shipped,Barton-Gomez,Mali,18,189.69,Planes,Side Model
2007-03-26,Shipped,Foster Ltd,Cyprus,31,27.49,Classic Cars,1957 Corvette Convertible
2007-03-06,Shipped,Lee-White,Nigeria,33,195.79,Motorcycles,Sometimes Replica
2007-03-06,Shipped,Lee-White,Nigeria,20,112.42,Trucks and Buses,Fill Replica
2007-03-06,Shipped,Lee-White,Nigeria,23,238.28,Classic Cars,1971 Alpine Renault 1600s
2007-03-06,Shipped,Lee-White,Nigeria,46,101.29,Ships,Garden Series
2007-03-27,Shipped,"Torres, Torres and Alexander",Equatorial Guinea,21,58.61,Classic Cars,1948 Porsche 356-A Roadster
2007-03-27,Shipped,"Torres, Torres and Alexander",Equatorial Guinea,37,220.78,Motorcycles,1974 Ducati 350 Mk3 Desmo
2007-03-27,Shipped,"Torres, Torres and Alexander",Equatorial Guinea,29,195.63,Ships,18th century schooner
2007-03-27,Shipped,"Torres, Torres and Alexander",Equatorial Guinea,49,83.27,Trucks and Buses,1954 Greyhound Scenicruiser
2007-03-12,Shipped,Canadian Gift Exchange Network,Canada,10,169.71,Classic Cars,1969 Dodge Charger
2007-03-12,Shipped,Canadian Gift Exchange Network,Canada,36,114.24,Trucks and Buses,During Model
2007-03-12,Shipped,Canadian Gift Exchange Network,Canada,16,130.99,Classic Cars,View Model
2007-03-12,Shipped,Canadian Gift Exchange Network,Canada,22,172.41,Ships,Me Model
2007-03-08,Shipped,Wright-Gonzalez,Comoros,38,20.61,Planes,Act Edition
2007-03-04,Shipped,"Parker, Fowler and Wells",Myanmar,20,128.25,Vintage Cars,18th Century Vintage Horse Carriage
2007-03-04,Shipped,"Parker, Fowler and Wells",Myanmar,29,179.62,Vintage Cars,Board Series
2007-03-04,Shipped,"Parker, Fowler and Wells",Myanmar,44,89.40,Vintage Cars,Cost Edition
2007-04-06,Shipped,Mason-Waters,Morocco,10,76.39,Vintage Cars,Cost Edition
2007-04-06,Shipped,Mason-Waters,Morocco,48,27.83,Classic Cars,Experience Series
2007-04-06,Shipped,Mason-Waters,Morocco,30,229.96,Classic Cars,1956 Porsche 356A Coupe
2007-04-05,Shipped,Rodriguez-Ward,Heard Island and McDonald Islands,43,156.26,Planes,1900s Vintage Tri-Plane
2007-04-05,Shipped,Rodriguez-Ward,Heard Island and McDonald Islands,41,128.36,Vintage Cars,Last Model
2007-04-25,Shipped,"Smith, Jenkins and Taylor",Turkey,23,209.98,Ships,The Queen Mary
2007-04-25,Shipped,"Smith, Jenkins and Taylor",Turkey,13,81.59,Trucks and Buses,1962 Volkswagen Microbus
2007-04-28,Shipped,King LLC,New Caledonia,28,140.32,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster
2007-04-28,Shipped,King LLC,New Caledonia,48,135.32,Classic Cars,Safe Edition
2007-04-27,Shipped,"Extreme Desk Decorations, Ltd",New Zealand,36,242.84,Trains,1962 City of Detroit Streetcar
2007-04-22,Shipped,"Green, Quinn and Thornton",Hong Kong,18,188.20,Planes,American Airlines: B767-300
2007-04-22,Shipped,"Green, Quinn and Thornton",Hong Kong,11,203.74,Planes,Fish Edition
2007-04-22,Shipped,"Green, Quinn and Thornton",Hong Kong,29,64.59,Classic Cars,1952 Citroen-15CV
2007-04-22,Shipped,"Green, Quinn and Thornton",Hong Kong,29,97.34,Vintage Cars,18th Century Vintage Horse Carriage
2007-04-08,Shipped,"Australian Collectables, Ltd",Australia,34,208.78,Vintage Cars,Oil Model
2007-04-08,Shipped,"Australian Collectables, Ltd",Australia,40,114.00,Classic Cars,1969 Corvair Monza
2007-04-08,Shipped,"Australian Collectables, Ltd",Australia,32,167.15,Motorcycles,1996 Moto Guzzi 1100i
2007-04-09,Shipped,"UK Collectables, Ltd.",UK,42,65.36,Classic Cars,Who Edition
2007-04-06,Shipped,Mini Gifts Distributors Ltd.,USA,28,47.64,Classic Cars,1969 Corvair Monza
2007-04-06,Shipped,Mini Gifts Distributors Ltd.,USA,43,163.85,Vintage Cars,Good Series
2007-04-06,Shipped,Mini Gifts Distributors Ltd.,USA,37,73.51,Classic Cars,1992 Ferrari 360 Spider red
2007-04-07,Shipped,Wilson-Aguilar,Comoros,26,36.69,Classic Cars,Concern Model
2007-04-07,Shipped,Wilson-Aguilar,Comoros,37,144.78,Classic Cars,1952 Citroen-15CV
2007-04-23,Shipped,"Dixon, Summers and Berger",Burkina Faso,41,188.19,Trucks and Buses,Season Series
2007-04-23,Shipped,"Dixon, Summers and Berger",Burkina Faso,44,81.87,Ships,Land Series
2007-04-23,Shipped,"Dixon, Summers and Berger",Burkina Faso,34,65.81,Trucks and Buses,Price Edition
2007-04-06,Shipped,"Dragon Souveniers, Ltd.",Singapore,21,191.50,Motorcycles,Sometimes Replica
2007-04-06,Shipped,"Dragon Souveniers, Ltd.",Singapore,10,190.17,Planes,1980s Black Hawk Helicopter
2007-04-15,Shipped,Porto Imports Co.,Portugal,44,52.84,Classic Cars,Experience Series
2007-04-15,Shipped,Porto Imports Co.,Portugal,20,117.29,Motorcycles,1997 BMW R 1100 S
2007-04-15,Shipped,Porto Imports Co.,Portugal,42,36.89,Vintage Cars,Administration Edition
2007-04-12,Shipped,Martin LLC,Colombia,25,58.10,Motorcycles,1969 Harley Davidson Ultimate Chopper
2007-04-12,Shipped,Martin LLC,Colombia,16,219.81,Vintage Cars,Become Model
2007-04-12,Shipped,Martin LLC,Colombia,37,39.90,Ships,Me Model
2007-04-12,Shipped,Martin LLC,Colombia,19,236.89,Classic Cars,1969 Corvair Monza
2007-04-19,Shipped,King LLC,New Caledonia,47,237.39,Motorcycles,Like Series
2007-04-19,Shipped,King LLC,New Caledonia,39,75.97,Trains,Collectable Wooden Train
2007-04-19,Shipped,King LLC,New Caledonia,41,118.20,Classic Cars,1982 Lamborghini Diablo
2007-04-04,Shipped,Hill LLC,Croatia,32,182.32,Planes,Book Edition
2007-04-04,Shipped,Hill LLC,Croatia,23,34.56,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster
2007-04-04,Shipped,Hill LLC,Croatia,46,184.95,Trucks and Buses,Season Edition
2007-04-04,Shipped,Hill LLC,Croatia,42,76.51,Classic Cars,Who Edition
2007-04-19,Shipped,Hernandez-Crawford,Bouvet Island (Bouvetoya),43,142.59,Vintage Cars,Standard Edition
2007-04-19,Shipped,Hernandez-Crawford,Bouvet Island (Bouvetoya),41,236.38,Classic Cars,Who Edition
2007-04-19,Shipped,Hernandez-Crawford,Bouvet Island (Bouvetoya),17,43.20,Ships,Garden Series
2007-05-15,Shipped,Royale Belge,Belgium,42,80.98,Trucks and Buses,Tax Series
2007-05-15,Shipped,Royale Belge,Belgium,30,242.94,Planes,Gun Series
2007-05-15,Shipped,Royale Belge,Belgium,14,211.78,Classic Cars,1969 Dodge Charger
2007-05-24,Shipped,"King Kong Collectables, Co.",Hong Kong,14,142.00,Motorcycles,1997 BMW R 1100 S
2007-05-21,Shipped,Duncan-Mendoza,Cameroon,32,38.84,Motorcycles,1982 Ducati 900 Monster
2007-05-21,Shipped,Duncan-Mendoza,Cameroon,14,123.34,Vintage Cars,1912 Ford Model T Delivery Wagon
2007-05-23,Shipped,Wilcox-Reed,Canada,48,200.94,Classic Cars,1948 Porsche Type 356 Roadster
2007-05-18,Shipped,Land of Toys Inc.,USA,39,188.58,Ships,Cut Edition
2007-05-18,Shipped,Land of Toys Inc.,USA,46,186.88,Classic Cars,1969 Dodge Charger
2007-06-08,Shipped,Danish Wholesale Imports,Denmark,22,182.15,Ships,Shoulder Series
2007-06-08,Shipped,Danish Wholesale Imports,Denmark,49,232.67,Motorcycles,Democrat Series
2007-06-08,Shipped,"Men 'R' US Retailers, Ltd.",USA,13,167.12,Classic Cars,Adult Edition
2007-06-08,Shipped,"Men 'R' US Retailers, Ltd.",USA,13,60.27,Trains,1962 City of Detroit Streetcar
2007-06-05,Shipped,"Dragon Souveniers, Ltd.",Singapore,10,120.39,Classic Cars,1968 Dodge Charger
2007-06-14,Shipped,Classic Legends Inc.,USA,41,217.30,Vintage Cars,1937 Lincoln Berline
2007-06-14,Shipped,Classic Legends Inc.,USA,49,144.97,Classic Cars,1992 Porsche Cayenne Turbo Silver
2007-06-28,Shipped,Richard Ltd,Belgium,11,204.73,Planes,1980s Black Hawk Helicopter
2007-06-28,Shipped,Richard Ltd,Belgium,16,165.23,Vintage Cars,Tonight Replica
2007-06-28,Shipped,Richard Ltd,Belgium,13,185.55,Ships,Personal Series
2007-06-18,Shipped,Canadian Gift Exchange Network,Canada,34,146.82,Motorcycles,1982 Ducati 900 Monster
2007-06-05,Shipped,"Tokyo Collectables, Ltd",Japan,36,125.15,Vintage Cars,1904 Buick Runabout
2007-06-22,Shipped,Hernandez-Crawford,Bouvet Island (Bouvetoya),36,55.82,Classic Cars,1961 Chevrolet Impala
2007-06-22,Shipped,Hernandez-Crawford,Bouvet Island (Bouvetoya),49,82.66,Planes,West Series
2007-06-22,Shipped,Hernandez-Crawford,Bouvet Island (Bouvetoya),14,116.80,Ships,South Model
2007-06-22,Shipped,Hernandez-Crawford,Bouvet Island (Bouvetoya),18,23.66,Classic Cars,1970 Dodge Coronet
2007-06-21,Shipped,ANG Resellers,Spain,28,228.26,Ships,Shoulder Series
2007-06-21,Shipped,ANG Resellers,Spain,12,124.83,Vintage Cars,18th Century Vintage Horse Carriage
2007-06-21,Shipped,ANG Resellers,Spain,31,147.96,Classic Cars,1971 Alpine Renault 1600s
2007-06-21,Shipped,ANG Resellers,Spain,26,222.22,Classic Cars,1968 Dodge Charger
2007-06-04,Shipped,Payne and Sons,Saint Barthelemy,47,245.88,Classic Cars,2001 Ferrari Enzo
2007-06-04,Shipped,Payne and Sons,Saint Barthelemy,48,133.95,Planes,Fish Edition
2007-06-04,Shipped,Payne and Sons,Saint Barthelemy,28,131.36,Vintage Cars,1904 Buick Runabout
2007-06-23,Shipped,"Mitchell, Sullivan and Bond",Costa Rica,10,40.41,Classic Cars,1993 Mazda RX-7
2007-06-23,Shipped,"Mitchell, Sullivan and Bond",Costa Rica,35,165.86,Ships,The Titanic
2007-06-23,Shipped,"Mitchell, Sullivan and Bond",Costa Rica,32,239.14,Vintage Cars,1930 Buick Marquette Phaeton
2007-06-14,Shipped,Euro+ Shopping Channel,Spain,41,83.66,Classic Cars,1958 Chevy Corvette Limited Edition
2007-06-03,Shipped,"Williamson, Hodge and Hale",Norway,47,226.55,Planes,Side Model
2007-06-03,Shipped,"Williamson, Hodge and Hale",Norway,11,216.26,Classic Cars,Way Replica
2007-07-19,Shipped,Marta's Replicas Co.,USA,37,159.66,Motorcycles,Attention Model
2007-07-19,Shipped,Marta's Replicas Co.,USA,33,249.73,Planes,F/A 18 Hornet 1/72
2007-07-19,Shipped,Marta's Replicas Co.,USA,15,71.75,Vintage Cars,Pay Model
2007-07-02,Shipped,Messner Shopping Network,Germany,18,184.76,Vintage Cars,1904 Buick Runabout
2007-07-02,Shipped,Messner Shopping Network,Germany,36,57.60,Classic Cars,Prove Series
2007-07-02,Shipped,Messner Shopping Network,Germany,14,191.41,Vintage Cars,1932 Alfa Romeo 8C2300 Spider Sport
2007-07-13,Shipped,Mini Creations Ltd.,USA,20,88.17,Classic Cars,Safe Edition
2007-07-13,Shipped,Mini Creations Ltd.,USA,10,192.11,Trucks and Buses,Performance Model
2007-07-13,Shipped,Mini Creations Ltd.,USA,31,139.17,Trucks and Buses,1962 Volkswagen Microbus
2007-07-02,Shipped,Signal Collectibles Ltd.,USA,22,29.88,Classic Cars,1968 Ford Mustang
2007-07-02,Shipped,Collectables For Less Inc.,USA,44,58.89,Trucks and Buses,Performance Model
2007-07-02,Shipped,Collectables For Less Inc.,USA,22,155.45,Ships,Easy Model
2007-07-28,Shipped,Mit VergnÃ¼gen & Co.,Germany,35,157.32,Planes,Fish Edition
2007-07-06,Shipped,Gould Inc,Oman,35,174.30,Motorcycles,1969 Harley Davidson Ultimate Chopper
2007-07-01,Shipped,Johnson-Vaughan,Anguilla,17,64.30,Motorcycles,Like Series
2007-07-01,Shipped,Johnson-Vaughan,Anguilla,38,99.24,Vintage Cars,1928 Mercedes-Benz SSK
2007-07-07,Shipped,Dennis LLC,Cote d'Ivoire,32,199.25,Motorcycles,1997 BMW F650 ST
2007-07-07,Shipped,Dennis LLC,Cote d'Ivoire,23,95.92,Trains,1962 City of Detroit Streetcar
2007-07-28,Shipped,"Australian Collectables, Ltd",Australia,10,164.51,Trucks and Buses,Recently Edition
2007-07-28,Shipped,"Australian Collectables, Ltd",Australia,14,155.88,Trucks and Buses,Senior Replica
2007-07-28,Shipped,"Australian Collectables, Ltd",Australia,24,176.71,Vintage Cars,City Series
2007-07-23,Shipped,Moore and Sons,French Polynesia,19,144.20,Vintage Cars,Letter Model
2007-07-23,Shipped,Moore and Sons,French Polynesia,31,147.61,Vintage Cars,1912 Ford Model T Delivery Wagon
2007-07-23,Shipped,Moore and Sons,French Polynesia,50,248.62,Classic Cars,Among Edition
2007-07-19,Shipped,Reed-Patel,Antigua and Barbuda,10,189.26,Trucks and Buses,Diamond T620 Semi-Skirted Tanker
2007-07-19,Shipped,Reed-Patel,Antigua and Barbuda,27,91.45,Classic Cars,1969 Dodge Super Bee
2007-07-19,Shipped,Reed-Patel,Antigua and Barbuda,11,99.01,Vintage Cars,1912 Ford Model T Delivery Wagon
